ÈÕÆÚ,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96
2022-03-14,97.3594,93.9695,79.1195,77.0196,66.7301,66.8799,67.54270000000001,64.17989999999999,56.260200000000005,62.680200000000006,53.9798,62.650400000000005,48.760400000000004,56.9215,51.3688,54.039100000000005,58.2695,50.139599999999994,53.1997,53.7997,53.4878,54.023500000000006,48.711,53.3722,56.8172,80.79129999999999,83.5419,113.32780000000001,120.7302,126.5298,101.257,116.1508,132.35559999999998,132.6068,104.6359,89.05139999999999,100.7852,94.96220000000001,96.4615,93.3417,91.1817,85.9315,73.2115,70.9016,76.0224,87.8515,92.89189999999999,81.04180000000001,91.7931,83.71170000000001,79.81170000000002,91.39139999999999,95.8295,87.96549999999999,89.6528,79.00470000000001,71.27250000000001,75.6223,68.51169999999999,57.3744,60.8759,67.7431,73.38709999999999,79.6589,76.3912,79.0919,75.5816,68.80109999999999,84.13180000000001,84.52189999999999,83.712,94.8751,119.41329999999999,114.1931,138.1151,140.3837,162.3768,167.9735,193.5208,160.4314,190.2508,182.1208,203.42450000000002,188.1947,206.62619999999998,195.2144,187.816,221.7464,193.8878,177.9024,175.6365,154.6244,150.7849,129.8758,106.96260000000001,107.8359
2022-03-15,99.76400000000001,88.34140000000001,81.88499999999999,101.9266,79.0614,57.026900000000005,54.193599999999996,51.365,50.7011,55.191500000000005,45.9282,43.7279,48.2757,47.31569999999999,37.2247,39.1628,43.2901,46.935900000000004,57.04200000000001,43.7462,33.3801,38.8816,54.5285,54.537400000000005,61.075600000000016,77.3797,95.5481,109.43730000000001,115.4349,116.60520000000001,106.599,102.2217,119.5917,99.9751,109.8119,106.7521,87.52189999999999,97.5419,96.252,91.69149999999999,84.6448,87.3347,89.277,95.9403,88.14529999999999,84.51020000000001,92.72980000000001,81.9003,89.01089999999999,84.7016,78.3144,75.8215,91.60210000000001,94.57220000000001,74.02239999999999,83.023,85.4217,92.5917,90.4319,87.91180000000001,82.75189999999999,76.4242,87.10170000000001,82.5719,88.27149999999999,84.85220000000001,89.8642,79.8984,91.0017,80.9519,94.3617,95.0565,107.0542,156.1317,151.1506,161.1523,184.7935,170.9559,175.9959,177.169,164.72549999999998,190.05339999999998,175.80929999999998,192.89620000000002,193.05980000000002,175.2799,190.96599999999998,175.25289999999998,188.2968,165.33300000000003,175.1482,158.5883,135.0427,124.5998,124.5402,116.29180000000001
2022-03-16,83.9797,77.1702,85.12440000000001,94.3904,92.6205,79.3935,75.94030000000001,67.0306,62.740800000000014,64.72359999999999,64.00080000000001,68.9808,65.4705,59.5643,57.7607,57.460499999999996,57.5808,56.350899999999996,57.49340000000001,56.320800000000006,59.9755,52.1361,56.425999999999995,52.7194,62.839,71.8434,80.2721,108.25019999999999,123.6254,122.4077,114.46170000000001,131.4421,118.9014,123.9721,104.9516,87.9145,84.97220000000002,76.931,74.3514,82.33189999999999,85.335,84.1919,91.6918,103.75139999999999,92.08189999999999,90.9417,95.7747,107.80149999999999,91.6913,97.8413,115.9317,88.6616,96.375,91.99180000000001,82.33229999999999,94.1521,86.05189999999999,79.63130000000001,73.7848,76.1815,73.8421,75.2818,64.4816,76.7248,74.562,75.4613,79.30189999999999,79.75210000000001,94.7222,97.4859,100.5419,91.8495,107.5013,157.6911,146.5021,146.6326,150.323,162.0393,191.67929999999998,179.168,196.27089999999998,205.5988,184.2382,188.0083,194.71679999999998,176.39960000000002,194.0061,183.4228,153.96800000000002,141.3872,144.9494,133.0096,116.9109,98.3776,92.0737,99.7526
2022-03-17,71.2781,64.01759999999999,68.42729999999999,65.8858,62.7309,61.5702,64.1266,65.2268,66.93769999999999,59.19220000000001,60.431000000000004,57.480599999999995,50.903099999999995,53.3652,46.3688,56.962,54.5353,55.4638,50.153999999999996,48.825399999999995,64.5538,64.1401,64.9507,65.887,59.9264,73.8727,77.6865,101.84259999999999,95.0509,117.8506,106.2419,125.49529999999999,106.99180000000001,95.0692,109.842,107.1724,97.81269999999999,88.93220000000001,91.96640000000001,75.43309999999998,84.64229999999999,86.1417,67.8119,84.2215,78.19239999999999,88.786,93.8824,101.4418,91.351,102.90050000000001,102.2706,105.8703,85.14459999999998,83.3438,81.99759999999999,79.1473,84.51769999999999,83.9767,62.290800000000004,80.8638,79.2424,70.80799999999999,74.3789,76.3587,84.19180000000001,87.852,84.22200000000001,80.8654,89.5316,108.13180000000001,114.0115,124.9216,131.36270000000002,132.8655,172.4379,179.7131,190.9732,208.538,179.3667,199.7033,178.2466,204.1068,226.1661,196.2193,192.0169,194.5668,186.1969,154.3307,165.09640000000002,144.7579,144.9773,138.8893,124.31239999999998,111.8524,108.3776,95.73689999999999
2022-03-18,98.1259,87.0843,97.0712,58.657700000000006,69.5662,72.8795,67.2463,68.4538,54.530699999999996,52.9263,55.3273,54.1231,63.637100000000004,55.541699999999985,60.1087,44.2526,48.507600000000004,50.5396,51.114599999999996,40.767700000000005,54.20700000000001,54.335399999999986,48.335,53.458800000000004,63.76220000000001,69.02799999999999,87.1973,93.51360000000001,107.9129,114.3389,123.7542,116.83189999999999,109.0622,109.932,112.60210000000001,80.5023,97.96170000000001,92.98700000000001,86.9146,96.5736,85.98379999999999,82.5942,86.8838,85.14459999999998,82.6675,99.54379999999999,91.71369999999999,97.65400000000001,99.6764,81.88250000000001,101.5066,90.2639,73.7936,84.5985,73.70079999999999,72.74289999999999,73.78620000000001,66.972,73.21159999999999,86.05709999999999,82.7222,82.33189999999999,73.18220000000001,79.0922,72.102,72.4958,82.3845,76.46300000000001,86.6221,88.72820000000002,92.93650000000001,94.482,117.4316,138.0113,159.7012,159.767,154.8765,174.3764,181.7392,188.4379,170.2199,189.39350000000002,191.8871,177.4882,172.3164,165.9694,166.7522,149.0952,169.52779999999998,191.9372,182.6502,149.285,149.7597,135.3853,110.4655,97.34880000000001
2022-03-19,98.7209,92.8895,91.0612,76.5789,74.9153,72.54549999999999,69.1526,73.6803,66.0059,69.3178,60.9444,62.143100000000004,60.7392,50.6993,43.7483,58.009699999999995,50.751100000000015,54.9814,51.8033,54.028200000000005,48.8395,56.3104,54.3014,52.8776,51.036,57.1106,75.5343,73.303,103.61699999999999,93.0673,119.3734,122.2546,104.554,127.14450000000001,106.729,102.21459999999999,112.6243,128.7938,117.4672,128.2543,104.9145,106.80369999999999,106.65410000000001,119.0736,114.7243,95.2085,93.4237,105.033,93.6561,103.62360000000001,113.1636,101.7033,118.5637,91.5633,76.98450000000001,82.95369999999998,98.9742,86.85379999999999,87.84400000000001,84.48379999999999,82.17159999999998,76.1436,91.8787,88.3433,69.4303,83.1339,109.5342,89.8676,101.5243,95.3139,97.3365,103.6184,127.9533,161.05769999999998,143.8344,137.9003,149.34290000000001,172.90949999999998,164.3208,180.5129,183.08780000000002,186.972,193.6587,208.75570000000002,199.28789999999998,192.23680000000002,201.7264,194.4993,164.45340000000002,213.52259999999998,160.9933,144.6017,151.81629999999998,121.9824,97.6823,98.74669999999999
2022-03-20,104.1332,95.7264,91.1717,83.7892,70.9823,64.4128,62.3572,59.207300000000004,52.9988,47.489100000000015,53.3905,49.64710000000001,60.311899999999994,45.3955,41.3516,49.7474,43.14,51.6481,47.8183,45.4794,49.658399999999986,54.279299999999985,58.5584,56.512800000000006,58.9935,71.38369999999999,65.39569999999999,92.0029,95.7779,96.37089999999999,120.3113,111.0469,103.9759,119.6036,103.4485,121.4526,118.8483,98.81599999999999,113.7039,114.27329999999999,114.6938,105.6338,114.453,128.1785,132.51399999999998,141.5436,158.9274,126.6634,141.693,128.2238,114.993,116.40410000000001,127.8347,117.1546,115.5181,100.9244,98.6743,103.1893,84.51389999999999,105.0817,92.4712,86.2806,99.9605,104.5661,102.9936,96.273,91.6841,109.92360000000001,112.9538,111.8435,111.84360000000001,115.32419999999999,133.60490000000001,129.8239,140.2541,155.41060000000002,171.09,158.9392,184.6329,188.1262,183.7718,201.8714,199.8773,232.7687,233.508,249.4572,253.11499999999998,218.5004,214.5907,170.9331,191.82500000000002,145.1596,129.1446,102.4533,90.8268,108.8151
2022-03-21,86.21829999999999,77.7274,87.8168,76.8305,71.00619999999999,59.606,65.5801,62.293800000000005,56.3556,51.3069,53.677,56.216300000000004,58.6186,53.5803,45.84260000000001,58.5583,51.839099999999995,57.5983,43.409299999999995,50.72900000000001,45.3924,62.0268,66.54230000000001,65.2605,68.2084,58.164,70.13869999999999,85.08709999999999,101.559,124.32740000000001,119.2897,108.3513,105.90450000000001,108.4851,90.8596,86.044,87.694,93.3047,89.6456,79.71419999999999,85.68430000000001,82.9548,86.0013,72.48419999999999,86.01429999999999,86.11829999999999,95.7647,106.4445,91.4325,97.0921,91.9162,93.7356,95.0401,80.2212,85.0523,91.0384,77.82379999999999,82.7441,82.8046,82.3544,81.87280000000001,78.6339,78.09450000000001,75.86070000000001,82.5618,82.58699999999999,83.1414,88.2875,86.10539999999999,83.35860000000001,105.7502,101.9143,116.49419999999999,153.30360000000002,140.302,156.9339,167.6332,177.1793,173.4833,201.7968,203.2971,195.89770000000001,187.861,214.65480000000002,217.6834,197.2446,172.2801,168.185,189.2055,159.8235,163.92540000000002,137.3994,127.4542,121.7792,114.7385,105.29910000000001
2022-03-22,102.5575,105.1486,88.0779,60.566700000000004,68.67640000000002,70.2369,55.6773,58.5605,55.840199999999996,48.9896,46.1938,50.5618,48.9887,52.9867,41.3808,47.2273,39.5601,41.706,39.8829,37.5789,42.6901,60.27749999999999,53.4013,53.576499999999996,72.8713,73.5765,93.709,107.9071,129.8808,133.0441,132.85389999999998,126.88250000000001,98.62310000000001,123.1548,93.4411,88.5351,102.0177,88.1147,78.90480000000001,88.0386,77.6496,73.74380000000001,86.53840000000001,99.12490000000001,101.82419999999999,86.8678,99.90400000000001,81.7533,76.44099999999999,87.53139999999999,85.3123,72.8746,92.8541,90.035,98.9145,77.1945,73.68809999999999,74.9448,78.4241,74.151,76.5043,79.3549,72.43959999999998,73.6549,70.9245,75.9777,90.8429,82.8808,97.1695,95.9816,109.6525,141.28900000000002,144.6043,159.2244,152.32580000000002,149.9838,176.6771,180.2175,189.5369,200.6107,194.6213,220.3293,204.3396,173.5395,199.3178,196.2073,176.2203,192.29809999999998,169.8775,180.2536,164.7638,164.904,157.2239,133.65800000000002,117.95689999999999,103.19550000000001
2022-03-23,96.7162,105.8665,84.29650000000001,86.60639999999998,83.2178,75.7471,75.0574,70.40769999999999,77.5434,65.57379999999999,66.831,63.3192,52.0301,61.4519,49.0189,50.2734,60.4787,53.7497,40.8242,56.079800000000006,47.417300000000004,58.585300000000004,50.7246,50.5953,53.6364,60.040499999999994,61.75149999999999,103.32180000000001,136.8859,115.3937,118.2186,108.5146,112.62450000000001,116.4055,102.6058,95.5539,99.2743,100.4136,93.6047,106.14450000000001,108.6047,82.86500000000001,91.0758,75.8109,61.4805,86.44099999999999,77.5449,88.3012,114.4244,93.3777,95.0022,96.56259999999999,85.9892,68.06859999999999,92.971,78.766,72.18289999999999,74.8825,71.8844,82.8924,74.4014,90.8121,72.8729,68.9667,79.9193,75.7236,83.43440000000001,87.6347,89.2238,81.7543,98.67049999999999,103.16109999999999,118.36139999999999,131.8305,158.8614,161.76409999999998,195.0418,182.4864,171.6375,200.2842,222.7256,192.9653,193.4444,213.48239999999998,214.2171,183.93810000000002,180.8826,210.42479999999998,206.9669,193.3746,158.6678,168.52009999999999,135.7173,118.1371,96.8482,100.0175
2022-03-24,94.4071,69.16140000000001,80.3079,80.8775,80.2475,80.6068,79.197,64.1076,52.803799999999995,58.706900000000005,62.498599999999996,48.78989999999999,53.3671,49.6969,50.286100000000005,39.914,46.3884,47.6761,38.9381,41.4642,51.57090000000001,50.5356,53.4655,53.2948,62.498799999999996,62.5788,84.313,118.5083,126.6911,115.4625,107.1322,95.3386,109.20020000000001,100.1329,92.2242,90.9636,113.65820000000001,104.9743,106.29429999999999,87.44269999999999,84.47269999999999,91.62939999999999,90.8087,83.5791,85.15310000000001,93.695,99.0342,90.754,93.5741,83.93,93.023,90.4723,94.2033,87.75450000000001,69.7546,81.2448,67.23509999999999,69.37950000000001,64.7747,72.4848,71.0881,64.17419999999998,68.9149,62.7648,78.2145,77.975,87.7846,92.7936,90.97919999999999,94.32499999999999,94.822,120.6826,113.1819,125.4375,154.142,163.78850000000003,186.9044,211.8909,178.2865,197.543,205.62810000000002,195.5496,192.84980000000002,216.16570000000002,203.9861,211.1859,205.5456,216.9152,200.2053,177.8417,169.4918,171.8708,153.40439999999998,131.14659999999998,93.2927,98.2821
2022-03-25,80.0742,83.7145,75.41189999999999,72.1586,75.09830000000001,65.5403,52.7602,47.5672,52.367000000000004,46.6121,60.8748,46.6713,47.4057,43.7628,43.569900000000004,57.5399,49.909600000000005,46.4322,55.856500000000004,48.5384,49.725100000000005,50.7021,54.5118,56.36700000000001,58.822599999999994,68.29050000000001,80.325,121.09360000000001,112.7505,146.8618,116.74080000000001,104.1121,96.91130000000001,99.3714,97.8716,127.4219,116.1121,96.5816,96.59043333333332,98.25426666666667,94.1416,84.26339999999999,68.5021,75.15410000000001,84.99419999999999,88.38215,90.2401,100.2483,90.5897,107.8814,100.23920000000001,88.539,97.0889,82.3887,76.0582,79.2687,98.1405,92.1689,98.9791,88.569,80.6491,85.2082,80.2885,87.51899999999999,87.459,86.5302,78.91199999999999,68.6717,91.8926,83.1011,84.9715,99.15140000000001,87.4588,108.54839999999999,112.56790000000001,136.6201,155.6923,163.2745,161.9467,168.2545,183.50209999999998,167.09709999999998,196.0252,168.1147,195.1386,208.4763,193.19989999999999,170.7647,172.9746,159.5057,172.3246,154.8395,134.9846,140.432,117.0144,101.5502
2022-03-26,82.5172,97.1609,84.279,80.2821,72.8211,74.8045,60.3165,53.12480000000001,52.282,46.9436,53.684100000000015,43.4603,40.0226,41.698899999999995,45.475500000000004,49.449999999999996,42.3378,43.629499999999986,34.9068,54.901399999999995,52.6088,56.883900000000004,50.0814,49.6512,54.120400000000004,64.21860000000001,78.53779999999999,88.2062,97.3082,106.25919999999999,96.2154,115.06139999999999,111.4912,103.27929999999999,107.1416,109.662,94.632,127.3975,128.9141,113.6216,115.4216,104.44139999999999,106.7213,81.947,98.8534,106.5119,93.6711,104.2005,104.6812,101.0264,109.4513,104.6217,110.6814,92.6216,91.8056,90.6953,93.96719999999999,90.5852,89.9217,82.63170000000001,93.3118,86.9221,72.32169999999999,81.84100000000001,86.91929999999999,70.497,85.1473,81.19099999999999,87.59379999999999,95.1078,95.6481,103.43583333333333,102.80406666666667,152.4111,168.9403,146.7398,146.51839999999999,163.16649999999998,168.797,162.3161,182.2535,184.3962,187.2756,207.52859999999998,199.18619999999999,207.25560000000002,205.06590000000003,186.44709999999998,175.9175,171.3621,180.28369999999998,163.23930000000001,172.5975,132.0426,125.18730000000001,121.1706
2022-03-27,102.0786,91.3449,94.6853,83.6452,87.6314,74.554,68.40390000000001,68.8089,61.47,57.8916,56.893,60.7804,63.3998,48.95429999999999,56.6627,45.7517,55.403400000000005,60.199099999999994,53.6891,52.35130000000001,58.15639999999999,50.468900000000005,54.1037,64.6528,56.4266,50.947100000000006,62.2287,86.40060000000001,82.77080000000001,111.2426,112.0975,121.834,113.2848,146.982,118.0317,124.9049,121.9614,114.702,114.9717,119.502,99.3051,97.21220000000001,92.4301,102.0926,110.2503,110.07539999999999,115.9578,129.33800000000002,126.189,117.761,117.58059999999999,140.6778,119.1718,109.392,104.2315,83.02189999999999,93.52180000000001,92.832,105.85510000000001,97.1517,94.3317,104.11139999999999,85.7518,100.805,98.8918,105.6745,108.8604,103.4814,96.4914,120.79180000000001,112.3616,120.8399,148.4412,128.6,141.38219999999998,155.0676,151.6047,164.2337,173.2006,197.4484,195.6079,219.0677,215.7253,227.977,209.9631,210.1731,189.2376,217.89283333333333,215.88146666666665,185.1522,170.20080000000002,147.0411,157.0599,148.5399,118.7496,108.7602
2022-03-28,88.98979999999999,93.1302,78.87870000000001,71.04979999999999,67.6015,79.63000000000001,68.29,66.58009999999999,65.7705,72.7005,59.440400000000004,62.854,53.4405,51.7273,52.8699,53.1986,52.534600000000005,54.9977,50.139599999999994,53.82990000000001,52.2848,49.405100000000004,47.2454,58.066100000000006,59.713400000000014,74.24179999999998,84.8357,117.7611,128.2311,126.5758,99.7316,120.3933,103.1991,92.7603,82.72470000000001,85.5116,86.6216,88.30109999999999,104.71130000000001,80.352,78.6118,87.10170000000001,83.8918,87.1319,80.832,80.77239999999999,90.49180000000001,94.572,99.0414,88.0622,92.5015,86.53190000000001,83.62469999999999,88.9017,98.8617,73.00220000000002,71.9822,73.63220000000001,77.1746,67.602,70.99189999999999,84.28150000000001,77.3519,82.842,87.3119,84.82570000000001,88.03150000000001,95.2019,94.9616,95.682,114.82180000000001,113.8655,116.6816,122.5013,147.4907,162.8913,177.6281,201.4145,191.3803,200.0784,221.55820000000003,204.1886,207.9404,238.3584,244.8875,211.3844,215.3568,158.2964,156.15200000000002,179.8618,187.1703,144.1045,129.39249999999998,108.4514,113.0806,87.11529999999999
2022-03-29,14.598900000000002,13.603899999999998,11.910900000000002,11.1964,25.240699999999986,19.409299999999998,16.699099999999998,16.4081,14.3627,14.0337,14.471900000000002,15.5476,10.6114,6.8050500000000005,10.766499999999999,10.2529,5.629500000000001,8.0415,22360.7304,14.815,15.1241,16.8382,18.814600000000002,24.2287,23.035500000000003,32.738299999999995,34.8901,47.9342,45.614399999999996,46.13209999999999,33.336400000000005,43.9989,47.721199999999996,44.02200000000001,40.0655,31.066,28.2418,33.0715,26.8318,40.5417,31.2719,31.4218,38.352,31.5438,40.151699999999984,49.961299999999994,37.151699999999984,46.1212,42.042100000000005,33.58189999999999,35.4092,36.0688,35.378499999999995,25.719199999999997,29.919600000000003,27.999399999999998,34.4805,36.6123,31.6607,30.3415,26.8617,33.809200000000004,39.1484,33.226299999999995,26.2322,32.2016,36.0711,41.2616,31.785899999999998,38.33529999999999,45.281099999999995,47.5914,45.671299999999995,46.6299,50.7658,60.48520000000001,66.6251,79.387,82.3841,71.39359999999999,83.80650000000001,84.3467,73.4868,82.5467,99.05510000000001,83.1108,85.2273,78.7234,62.5897,58.2694,56.1691,50.7393,61.00020000000001,64.1801,40.6896,34.121500000000005
2022-03-30,102.6395,100.0302,91.9601,84.8497,71.62,68.7099,75.0999,63.46250000000001,63.819700000000005,57.250400000000006,66.3107,52.836999999999996,54.4563,54.0965,53.0758,59.4058,53.973800000000004,46.5324,50.87970000000001,52.3163,56.3554,51.9474,51.8031,56.2438,66.33579999999999,55.65210000000001,91.951,103.9906,108.85170000000001,111.8803,107.8639,133.9006,123.1319,106.5417,91.0918,94.7218,83.5378,82.8416,88.0616,89.62180000000001,77.709,91.00659999999999,96.8099,98.5506,74.8226,75.6961,95.8581,87.4203,91.3184,103.5888,91.7998,85.8291,81.1614,77.11489999999999,84.0414,83.2018,84.7912,84.43079999999999,84.49109999999999,78.88560000000001,85.601,86.3511,91.8717,90.9119,76.8717,87.0788,84.7124,82.0394,77.2983,84.47229999999999,94.49210000000001,105.16640000000001,126.1528,165.3652,168.0269,193.3908,153.29690000000002,167.9563,154.0964,151.3364,169.6002,186.4936,185.8114,194.3,186.6157,184.6662,199.03670000000002,194.2775,167.12740000000002,160.50439999999998,144.91479999999999,140.47299999999998,118.39250000000001,128.57309999999998,119.85430000000001,95.5835
2022-03-31,89.2165,89.3338,79.32159999999999,81.3827,72.6169,55.2971,56.512000000000015,62.25600000000001,60.8438,55.4118,46.4201,55.8001,51.1477,57.088899999999995,56.7448,49.2716,59.9693,49.0928,41.7354,49.4347,50.0236,45.444999999999986,52.6828,49.6068,64.4418,66.0069,83.4947,94.2858,100.55930000000001,124.61970000000001,120.3329,91.94380000000001,113.77040000000001,111.97749999999999,88.8784,87.0204,91.3617,97.7818,93.3419,108.0723,83.3237,87.58189999999999,91.3617,90.3116,88.24180000000001,87.0113,81.0717,88.2111,98.7141,91.2743,101.02170000000001,106.5413,91.3318,95.05199999999999,85.72160000000001,74.8656,81.4917,77.3515,73.4519,83.1716,83.02180000000001,73.7816,82.5151,76.1222,80.3217,77.9519,81.012,87.3413,91.4571,85.4213,98.5018,108.3415,108.01350000000001,116.44399999999999,131.1872,150.11260000000001,147.50279999999998,153.6094,179.40900000000002,190.59480000000002,219.79989999999998,185.3149,188.0293,194.49540000000002,210.042,177.45749999999998,215.4626,190.07010000000002,181.1711,189.36350000000002,186.5171,153.97820000000002,136.8189,120.0137,121.6299,103.52120000000001
